,content,individual,groups,religion/creed,race/ethnicity,politics
5014,đó câu nghĩa 🤣 🤣,0,0,0,0,0
5015,ui chửi kinh,1,1,0,0,0
5016,bạn tỉ lệ nghịch bọn đa toàn đạo lí lừa,1,1,0,0,0
5017,trịnh nam long bị ngu ? quốc tịch việt nam việt nam đi định cư kệ ngta ? việt nam cấm bớt tiếng hộ no bao đồng . thứ ích kỷ việt nam ganh nạnh,2,0,0,1,0
5018,23:30 cười ỉa chảy,2,2,0,0,0
5019,long nguyễn mồm miền miền kia bẩn mẹ ra .,0,3,0,0,0
5020,một bò comment,3,0,0,0,0
5021,3 8:4 7 . mấy nổi tiếng live câu câu view . bé chửi linda bé . ta não . miệng đụng đầu ta . đá xéo móc họng ta kiểu . hk rảnh minh hiếu đi ganh tỵ kiếm hãm hại mày . mặt đéo mặt tròn mày mày minh hiếu chả tư tưởng . chả thèm mày ất . mày hạng 1 việt nam . hàng đi . miệng thiên hạ . đừng lôi kéo đá xéo ta kiểu bú fam rẻ tiền,3,2,0,0,0
5022,mốt tài khoản treo shop : ) ) ) ) ) ) ) ),0,0,0,0,0
5023,"cũng ngạc nhiên jì lắm , 2020 xăng xái yêu cầu quan thầy mà , coi í , có thằng chó đường tiếng tàu đồng bào , đồng nghiệp , bạn bè tiếng tàu ko , lúc bệnh viện tâm thần mẹ , hay hôn vợ , nựng tiếng tàu vợ ngạc nhiên lắm khùng , hahaha",3,1,0,1,0
5024,"người ta bận họp kìa trời ơi , họp lũ",3,3,0,0,3
5025,vái lồn ưiii,2,2,0,0,0
5026,ủa tiền dịch,1,1,0,0,0
5027,"ôi vẽ chuyện , kiểu bọn chẳng vậy . phát ngôn ngáo độ nổi chút , hôm lỗi qua , nổi tiếng lại . lợi",2,2,0,0,0
5028,lũlên mạng lừa đão,0,3,0,0,0
5029,bà thiệt tình ghê thiện toàn mấy mấy,1,0,0,0,0
5030,xem mèo tôm quyền bây jeenh đấy,0,0,0,0,0
5031,suy diễn cc.đi sánh khập khiễng vkl.thử đứng kêu gọi đống tiền ta rảnh lồn đi phán : ) ) ),3,3,0,0,0
5032,ông trần dần vui mà .,1,1,0,0,0
5033,cái trend nghe có vẻ mãi chúng nó vẫn chán nhỉ,1,1,0,0,0
5034,đinh công thành ha ha,1,0,0,0,0
5035,đunga chíp chíp chíp cũa,1,1,0,0,0
5036,tao mượn mày tao đi nhé . mày lái,2,0,0,0,0
5037,"em cảm ơn toàn team cố gắng sức mình . em áp lực tâm lí , ta 1 chút may mắn . thôi , vui chính . những giải gắng tiếp ạ . phong độ thời , đẳng mãi mãi ( forever ) .",1,1,0,0,0
5038,càng ngu .. học đâm lú ... tội kệ,1,0,0,0,0
5039,có màu rằn không,1,1,0,0,0
5040,mấy thằng chó sống tức lắm dân phá cung cứt tụi ăn .,0,0,0,0,3
5041,"dm ... thèng quản trị viên này ... hỏi ngu đéo được ... mày tập trận qdndvn lắm vậy ... mày 4 thằng ( mĩ , úc , nhật , phi ) coi tụi tiếng việt tập chung ...",3,0,0,3,0
5042,đứng hình 4s : ) ) cool ngầu : ) ) đẹp trai nhì bằng🤣,1,1,0,0,0
5043,"con điên , next mẹ mày đi",3,0,0,0,0
5044,mai anh tuân mua mấy siêu xe du học,1,0,0,0,0
5045,cai mat tiền tri tran dan.nhin giong cai phau cau phát thưởng cong nghiep,2,0,1,0,0
5046,bớt xạo lồn,2,0,0,0,0
5047,hoàng xuân tâm mày đợi tùng video âm nhạc mày ráng chờ giáo dục tung sảng phẩm tùng tưởng video âm nhạc mày,3,0,0,0,0
5048,phim chán vãi cặc ngủ gật . thế # 1 doanh thu màn,0,0,0,0,0
5049,mixi độ mixi mixigaming - địt mẹ vô lý,2,0,0,0,0
5050,được ló .🤣🤣🤣,1,1,0,0,0
5051,"thế mấy thằng bắc kì , bọn bâu vô phân biệt !: d",0,3,0,3,0
5052,phương minn nghĩnh lạ lồn ? rõ ràng cố tình phốt hàng trực tuyến : ) ) ) lắm . sống dơ vậy mua đồ trời .,3,0,0,0,0
5053,nhìn đào abe .... chịu chán đéo nói .,2,2,0,0,0
5054,ý thức hoá em .....,3,0,0,0,0
5055,dang chui linh lai vo van day doi chi chui day nhiên xinh chac chui cung duoc,1,0,0,0,0
5056,lũ khốn nạn . rút sạch sương máu dân,0,3,0,0,3
5057,tại đứa bảo cột điện . xém .- .,0,0,0,0,0
5058,đụ ma thầy,2,0,0,0,0
5059,ai kêu sam bao = ) ) ),1,0,0,0,0
5060,bao nhiêu tý trôi rồi . mà đâu . quá buồn,1,1,0,0,0
5061,chú tư toang rồi !,1,1,0,0,0
5062,mày điên à ??,2,0,0,0,0
5063,cộng sảng toàn lũ tư tưởng độc đảng,0,0,0,3,3
5064,vốn vay fdi đút túi ?,3,3,0,0,0
5065,tiền trọng cháu húp,2,2,0,0,0
5066,"có khóc lóc , mắt giả hoa",0,0,0,0,0
5067,admin xạo bê tông,1,1,0,0,0
5068,tết,1,1,0,0,0
5069,đợi đợi đợi cặc câu v * l,0,0,0,0,0
5070,đm hcm : đường mòn hồ chí minh,3,0,0,0,3
5071,lồn mẹ,0,2,0,0,0
5072,"hyeong tea im hộ mồm đi thánh nhân , đọc vẻ tiên nguyễn bảo tiên nguyễn , bắt bẻ",3,0,0,0,0
5073,thuỷ tiên 100tr lượt fan ghét,1,0,0,0,0
5074,"khổ , bố xạo tẩy chay mấy thành bợ đít chạy theo : "" người việt hàng việt yêu nước "" , "" dn việt đóng ngàn tỷ tiền thuế dập "" .",0,0,0,2,0
5075,lan hoa mấy đứa suốt bảo ta đạo đời núp bóng,2,0,0,0,0
5076,"thần quyền ếch vồ hoa mướp ! thở rồi , huyết áp 300 rồi !🤣🤣🤣",0,0,0,0,0
5077,khánh chi đẹp đuối,1,0,0,0,0
5078,tủnn tủnn đú vờ cờ lờ = ) ),0,0,0,0,0
5079,"tại luật pháp việt nam nghiêm , luật nghiêm phạt ( động kinh tế bố thằng hốt ) hàn nồng độ cồn lái xe thu 1 phạt 1tr won thằng giám",2,2,0,2,0
5080,"ta trộm cướp lừa đảo , ta đàn hoàng khủng bố , chả nổi",0,2,0,2,0
5081,thằng xamlol . mình care,3,0,0,0,0
5082,đúng,1,1,0,0,0
5083,. khịa thầy chết mẹ,2,2,0,0,0
5084,nguyễn nhựt xuân linh đesss bún riêu dịch hoài,1,0,0,0,0
5085,bi béo ú công ha,1,0,0,0,0
5086,dịch bệnh kéo vãi đái,0,0,0,0,0
5087,châu minh đặng tâm thần hệ thống,3,0,0,0,0
5088,nghe vô lí vẻ thuyết phục,1,1,0,0,0
5089,nguyễn thái an = ) ),1,0,0,0,0
5090,"quý vị đừng mong việt nam phát triển nhé . nhìn sơ sơ tụi coi chế độ quan trọng đất nước , chứng nhẹ nè : chxhcn việt nam quái thái xã hội chủ nghĩa việt nam , nghĩa chế độ",3,0,0,1,3
5091,bọn giàu thua nghèo địt mẹ chán,0,3,0,0,0
5092,quyền lồn,0,0,0,0,3
5093,lão tập chả quan tâm . dân biểu tình phản đối,2,0,0,1,1
5094,đéo hiểu = ) ),2,2,0,0,0
5095,như : ' >,0,0,0,0,0
5096,1lủ ngu adua . ví dụ lở nội hút đéo thuốc quăng vô ghế ngồi . nó cháy rôi lẻ đi dập tắt ? chắc cháy mẹ rồi . trang bình chửa cháy khống chế lửa mấy cu ạ . còn vụ mấy xe trang búa lở rơi vực or núa phá kính thoát thân . khi trang an toàn tíng mạng nhé . lở ngu im ta nhục lắm,0,3,0,0,0
5097,"@ cư sĩ lê tuấn nghĩa dân chay tập thể dục à , môi trường nguyên sơ , chả sống",1,1,0,0,0
5098,"nhung nhung , mày báo đời nhung ... ) :",1,0,0,0,0
5099,cực kì thuyết phục !!!!,0,0,0,0,0
5100,chuẩn giáo án cặc to,2,0,0,0,0
5101,bố lạy mày nhung nhung,3,0,0,0,0
5102,cả đồng thi,2,2,0,0,0
5103,. vcl,2,0,0,0,0
5104,hóng phim rạp : ) ),1,1,0,0,0
5105,xứ đông lào chẳng thành công bàn chân đảng ! thể thành công vai trò đ ...!!! đ ..!,0,0,0,0,0
5106,đúng r ..,1,0,0,0,0
5107,thằng hiệp sai à ? chú ta đấy chứ ?,1,0,0,0,0
5108,"thằng admin bố mẹ tù đấy mà , khổ",3,0,0,0,0
5109,"@ tủn 3k hà àh , nội , nội shop rành bạn , địa shop nhé , công an kinh tế xạo xạo = ] ]",1,0,0,0,0
5110,"đm nứng lòn ghê hà , ta đánh đôi 3 đi đánh đôi heo , dừa lòn 🤣",3,3,0,0,0
5111,lag mẹ,0,0,0,0,0
5112,yêu nguyện động,3,3,0,0,0
5113,tội mẹ nó ... nghe vầy l ...!,3,0,0,0,0
5114,quá chất rọi béo,1,0,0,0,0
5115,"học dối - học giả ... kiến thức nông cạn , phát biểu nông nỗi !... japan technology thương hiệu toàn cầu đi chê bai !!!... ảnh hưởng quan hệ hữu nghị hợp tác đối tác nhật bản ... ai việc - lý !!!... đằng công nghệ xử lý thối made in hà nội ích $ tiền thuế dân đổ hàng bao nhiêu tỷ bạc thối thối !!!...",0,2,0,0,0
5116,ctrinh dau tiền tán come out ma minh xem . thich co . mh ghê,1,1,0,0,0
5117,lai ? lai lai chó,1,0,0,0,0
5118,xin tộc trưởng hiếu lợn thần trận ! đảm bảo chiến thắng,3,1,0,0,0
5119,trước đi phúc xạo lồn,3,0,0,0,0
5120,địt mẹ quảng cáo game trốn,0,0,0,0,0
5121,em danh mẹ thầy no : ) ),1,1,0,0,0
5122,địt mẹ nhét tiền lòi họng,3,3,0,0,0
5123,nhìn mặt hãm vãi,3,3,0,0,0
5124,quất chết mẹ,3,0,0,0,0
5125,clear no beee,1,0,0,0,0
5126,một chế độ thối nát . toàn thằng ngu bầu lãnh đạo dân khổ phải . đây hậu lật đổ vnch .,0,3,0,3,3
5127,cách phân biệt thằng ngu gà vi thầy,2,0,0,0,0
5128,page sặc mùi phản động !!,3,0,0,0,0
5129,đừng bao sánh rọi béo sela rọi béo lồn,3,0,0,0,0
5130,mười ngàn,0,0,0,0,0
5131,thằng thằng điên,3,0,0,0,0
5132,"sua cap thi lien quan den bang thong quoc te , chu dia van bt . ad ngu ngu : ) )",3,0,0,0,0
5133,hồ nguyễn quốc phú sủa,3,0,0,0,0
5134,nhìn vuốt chim ( ( ( ( :,0,0,0,0,0
5135,"tui kính yêu 29 ngôn ngữ người . chắc chữ hello bang 29 ngôn ngữ ( hi , bọn jour , hola , nĩ hảo , hallo , ciao ... ) tụi bưng bô bốc xạo 29 ngôn ngữ : ) .",3,0,0,3,0
5136,làm thời gian sở : 333,1,1,0,0,0
5137,gil quần qùe,2,0,0,0,0
5138,"nhung pham ai chê nghèo ta tiền đi kệ mẹ ta , nó quốc tịch việt nam việt nam chữa việt nam cấm tiếng gì . ích kỷ",1,0,0,0,0
5139,"ông đẹp gì , đi đêm mỹ polpot , ta xoay hai trục mỹ polpot , gió chiều ta ngã chiều đó , ngư đắt ... cái chết hàng triệu cam ngắn ngửi polpot cầm quyền tội ta .",3,0,0,3,0
5140,page pr thắm hehe,1,1,0,0,0
5141,đéo nời lào,2,2,0,0,0
5142,danh banh cai lồn lin loc,3,0,0,0,0
5143,không cấm : xąo múôn chết cư ' đi djch bệch già lẩm cẩm nguươì ta bíên,3,0,0,0,0
5144,bà gái thiệt,1,0,0,0,0
5145,sao mổ thằng bố mẹ lão sĩ chết đấy bảo quy trình ? địt mẹ mày lũ sâu mọt thối nát .,3,3,0,0,0
5146,su nhân ngoc thuy le linh núi coi đi đồ vô văn hoá,3,0,0,0,0
5147,"mấy quăng miếng bvs đây , xài hiệu gì ... chị 3 tài trợ xài mãn kinh luôn .",1,2,0,0,0
5148,con việt kiểu dl tên linh cậu,1,0,0,0,0
5149,"trời đụ > : ( tung sấp mặt lờ con . chạy xe bố đời , ỷ đàn nhường sao !",2,0,0,0,0
5150,thanh trà trương ??,1,0,0,0,0
5151,,1,1,0,0,0
5152,ai lớp du chu cà mo : ) ) ),1,1,0,0,0
5153,"đông lào sơn xe xe ! 2 ghi to hàng chữ "" uy tín "" né !",0,0,0,0,0
5154,"cần nhân bò gấp , để đi nghiêm thu công trình . cứ cột 1 cột điện , nếu kéo đổ chất công trình oke ....",0,1,0,0,0
5155,trà my lộng ngôn mẹ xu hướng livestream hàng facebook nổi mấy 10 lồn,2,0,0,0,0
5156,"chuẩn mẹ , bao",2,2,0,0,0
5157,mẹ fong rộng ma la ngột ngạt me,2,2,0,0,0
5158,minh đặngg bắt chước 🤣,1,0,0,0,0
5159,đợi lồn câu địt mày độ said,0,0,0,0,0
5160,số 6 khổ 🥺,0,0,0,0,0
5161,tạ thị quỳnh cứt,2,0,0,0,0
5162,nv hải,1,0,0,0,0
5163,trang moon cười đỏ,1,0,0,0,0
5164,có lồn 1 tỷ chùi trời,3,3,0,0,0
5165,hacker doi ten,1,1,0,0,0
5166,✪fan tấn trung,0,0,0,0,0
5167,"địt mẹ hài , cướp bắt tội rối trật công cộng . cái tội tội máu lồn nhất . dân oan đi khiếu kiện vu ta tội được , niên quảng trường vu tội này ... nhưng tuyệt nhiên lũ an ninh , dư luận viên đánh phố đéo tội đâu .",0,3,0,0,3
5168,một lũ quan liêu tiên sư bố,3,3,0,0,3
5169,em tự hào vì làm chó mể,3,3,0,2,0
5170,có bé nhung ad .,1,1,0,0,0
5171,nhật trường giận bây màu,1,0,0,0,0
5172,kệ mẹ mày,2,0,0,0,0
5173,linda xưa linda bây biệt luôn : ) ) ) ngày xưa chửi hơi kém tý bây câu thấm mu lồn câu nhà : ) ) ) ) ),2,2,0,0,0
5174,toanggg,1,1,0,0,0
5175,abe mua áo chet di me sela = ) ),2,0,0,0,0
5176,đéo nhường nhịn quyền xăm phạm,1,0,0,0,0
5177,đẹp trai tài năng tư đỉnh đỉnh thầy đéo thầy tỉnh,1,1,0,0,0
5178,ngày,1,1,0,0,0
5179,nếu việt nam vui,1,1,0,0,0
5180,được vãi lồn ưiiiiiiiii = ) ) ) ) ) ) ) ) ) ),2,2,0,0,0
5181,anlonroi,0,0,0,0,0
5182,qua mĩ tư tưởng độc đảng china,0,0,0,2,0
5183,xin video,1,0,0,0,0
5184,con đả kích tài khoản facebook hoàng lệ .. vô chữ xồn đẹp mà .. kaka,3,0,0,0,0
5185,đất ta thiệt thòi chiến tranh liên miên,0,0,0,1,0
5186,chúc team refund gaming ảnh 1 ấm áp gia đình thương 🥰🥰,1,1,0,0,0
5187, kiều trinh chẳng đọc đc,1,0,0,0,0
5188,hn thu nguyên đất ngủ thử quen hơi đất,3,0,0,0,0
5189,con chửi khóc lóc lỗi bánh tráng mặt lật ta,3,0,0,0,0
5190,bùi đức hậuhậu cười mặt bao nhiêu chứng tỏ bao nhiêu ta dell sợ sai,2,2,0,0,0
5191,tóm gái trai ...... bực vãi lồn hoài,2,0,0,0,0
5192,"đậu mạ ! vịt nôm đéo thể xảy ra . trốn truy nã địa phương 26 năm , chánh văn phòng địa phương . tất lãnh đạo tài tình đảng nước . dân ta yên tâm chết dần chết mòn đi",0,0,0,3,3
5193,mặt dầy đít trâu,3,0,0,0,0
5194,cứ sông tô lịch thối lãnh đạo cớ vẽ dự án xử lý rút ruột ngân sách sạch đi ?! chuyện ồn tranh chấp phá hoại công trình thử nghiệm nhật mà .,0,3,0,0,0
5195,mặt trông côn đồ = .=,3,0,0,0,0
5196,"bán hàng siêu thị tiếp xúc rồi , chào vọng thể mau chóng ly tiếp xúc sớm.toang",1,1,0,0,0
5197,stop chem ' gio ' di chu tran dan ?,2,0,0,0,0
5198,nát,1,1,0,0,0
5199,tq hắc xì giới rung,0,0,0,2,0
5200,chị mẹ cẩm sục cặc,3,0,0,0,0
5201,đây = ) ),1,1,0,0,0
5202,hợp ly vãi lồn,0,0,0,0,0
5203,giáo án ma phi te thầy bổ ích .,1,1,0,0,0
5204,chua ngu bang dan viet nam,3,3,0,3,0
5205,xấu hổ . nghèo dốt khệnh khạng,0,0,0,0,0
5206,ông bô bắn run vai lồn - tùng sói said,2,2,0,0,0
5207,đang cơm bim bim ? thế cơm,1,1,0,0,0
5208,ngày mai độ bắt đầu rải tiền 🤣 gãi đi,1,0,0,0,0
5209,"đu me mây vay tiên gop ma lam tư thiên , bơt lôn đi minh hiêu tui mây chăn tiên tư thiên thi",3,3,0,0,0
5210,chất,1,0,0,0,0
5211,trư bát giới ngọc trinh dáng ngon mặt thề tắt nứng,2,0,0,0,0
5212,anh trung vô diện,1,0,0,0,0
5213,giày giả giày real giày chân đạp đất hên xui đạp cứt phân biệt tiền mua nổi đôi dép tỏ thượng đẳng phân biệt giả & real,2,2,0,0,0
5214,coi hùng tư nha . thì truyền thuyết kkkkkk,1,0,0,0,0
5215,cực kì thuyết phục,1,1,0,0,0
5216,lê văn quật úp gruop lớp thầy coi đi,1,0,0,0,0
5217,đi du lịch phép thiện trực tuyến : ) ),0,0,0,0,0
5218,đức mạnh cứng lồn mẹ mày,3,0,0,0,0
5219,có tiền chuẩn : ) ),1,0,0,0,0
5220,"ai hà nội cảnh giác , thuật thôi miên",1,0,0,0,0
5221,"2 bạn , tuỳ địa phương , tuỳ",1,1,0,0,0
5222,tụt mẹ mày đỡ mặc,2,0,0,0,0
5223,nhìn mặt kìa . cặn,3,0,0,0,0
5224,"ad fanpage chi ngu cố tỏ nguy hiểm , đăng chất phản động , ngôn ngữ đả kích khiêu khích , poát kêu toàn dân tham gia ctri chống đảng việt nam kìa",3,3,0,0,2
5225,đây lí : ) ),1,1,0,0,0
5226,1000,1,1,0,0,0
5227,chất bọn cơm sườn công khai lộ liễu giấu diếm thời gian trước .,0,0,0,0,3
5228,trung quốc mẹ trung quốc đi bày china chi nủng . đang tiếng việt tiếng,0,0,0,2,0
5229,trịnh hoàng nguyên,1,0,0,0,0
5230,ơi miệt dzường,1,1,0,0,0
5231,minh mẫn vờ cờ lờ,2,0,0,0,0
5232,"phải 1 fanpage táo bạo biết . là 1 gọi văn hoá \ "" ml \ "" cảm ơn admin giúp giải toả căng thẳng vất vả , đắt biệt sống thân lễ nghĩa mấy thằng sếp \ "" chó đẻ \ """,1,3,0,0,0
5233,vấn đề bv đi admin bục ruột khám bv xong chụp xquang kiểu địt mẹ sĩ 1 tuần bảo xuất viện may hôm kịp hà nội khám ta bảo mổ sĩ chả cướp chụp xquang bảo chờ mai chụp hl vậy,3,3,0,0,0
5234,và tộc độ mixi đời lãnh đạo tộc trưởng cao bằng buồi to lõi giấy vệ sinh = ) ),2,0,0,0,0
5235,hết nổi,1,1,0,0,0
5236,nhanh thực,1,1,0,0,0
5237,tr hk di dag kiem khack,0,0,0,0,0
5238,yêu mh lắm luôni love you chu cà mo : ) ) ❤️,1,1,0,0,0
5239,kiep may dy bong luoi phai thuc vo tán minh moi vua bung tao da la bong ma chui ma ghet ghe bong khung lồn nhan xet chinh xác,0,0,0,0,0
5240,như 2 giọt,1,1,0,0,0
5241,địt mẹ admin,3,3,0,0,0
5242,from mixi with love ❤ !,1,0,0,0,0
5243,ý lê na ?: ) ) ),1,1,0,0,0
5244,nhìn mặt thành long nhầm tưởng nhân hậu chất vô hậu,3,0,0,0,0
5245,cưng xỉu : 33,1,1,0,0,0
5246,hướng dương cái đấy : ) ) . btw who ft lauv lắm,1,0,0,0,0
5247,đấy chưa . quốc sư mỹ xoá cờ hó vnch rồi .,0,0,0,3,0
5248,"khủng khiếp trời , đàn hai giới",2,3,0,0,0
5249,"huỵch đảng viên hô hào sống gương hồ quang tức hồ chí minh ấu dâm nguyễn khắc thuỷ , nguyễn hữu linh ....... , đảng búa liềm phúc kiến xử tức "" tát mặt "" lộ "" huyền thoại "" xưa .",3,2,0,0,3
5250,doanh nghiệp dân . nói xác đất giao . và quan chức hưởng chênh lệch giá đất cực khủng . đó xác cướp bóc .,3,3,0,0,3
5251,dân 7k cười dân 30 ???,0,0,0,0,0
5252,ad bọn đài vtv24 thể hiện bình luận tích cực nhỉ . bl phản ẩn .,1,1,0,0,0
5253,tinh vi,1,1,0,0,0
5254,không undead tộc bất tử,0,0,0,0,0
5255,tao gửi minh hiếu,1,1,0,0,0
5256,trần diên dưỡng ghế vãi lồn đấy,2,0,0,0,0
5257,còn video hứa thầy ?,1,0,0,0,0
5258,cười gượng vãi lồn = ) ) ) ),2,2,0,0,0
5259,mọi hôm 15/1 danh mai danh bù người ?,1,1,0,0,0
5260,reaction đi thầy,1,0,0,0,0
5261,"td điên , vhl láu cá câu view . dù mùa dịch coi đỡ buồn . hi chào",3,0,0,0,0
5262,cái mặt nghệt mất sổ gạo ấy .,1,0,0,0,0
5263,2thag ôn cửa hàng xe hơi đòi mua siêu xe .,2,0,0,0,0
5264,t mày ngu,0,0,0,0,0
5265,đi ly 14 . sống thua vàng,3,0,0,0,0
5266,khánh bùi ừa demo viruss vãi lồn,1,0,0,0,0
5267,quả demo ngủ = ) ),1,1,0,0,0
5268,những dâm loạn viên tui mõm chó mấy,3,3,0,0,0
5269,abe bú cặc,3,0,0,0,0
5270,máu lồn kêu lỗ lồn .,2,2,0,0,0
5271,b52 if j97,0,0,0,0,0
5272,nó xui vãi lồn,0,0,0,0,0
5273,hội chứng hào bở ảo tưởng,3,3,0,0,0
5274,10 = ) ),1,1,0,0,0
5275,chủ 2000 ha tôm alaska tán hoàng đế 🤣🤣,1,1,0,0,0
5276,cắt cổ đối thủ .... trung sát thủ,1,0,0,0,0
5277,bác chói,1,1,0,0,0
5278,nguyen ngoc tam gia phú,1,0,0,0,0
5279,@ tủn 3k đẹp đẻ cá nhân thằng đi xiên xỏ đá xéo minh hiếu . minh hiếu chả khái niệm trần đoàn . chả nhiên chửi già đầu dạy fan . chấm . chửi,3,0,0,0,0
5280,mỗi sóng đeo vàng giàu lắm khoe ghê.còn mặt 1 chỗ thiện cảm hết.nhìn mặt đàn độc mồm độc miệng.hung dữ.nói tục chửi thề v ... v tưởng lắm,3,0,0,0,0
5281,nguyễn sơn đéo ghét thầy tút cu comment : ) ) ) ),2,0,0,0,0
5282,thương mi nhon chém,2,2,0,0,0
5283,thời lồn mị,0,0,0,0,0
5284,phạt cặc chết mẹ,0,0,0,0,0
5285,mô,1,0,0,0,0
5286,địt mẹ xạo vòng cổ 2l cụ,2,0,0,0,0
5287,hích,1,1,0,0,0
5288,ngu gia truyền,0,0,0,0,0
5289,giông tâm thân,3,3,0,0,0
5290,anh triệu cặc đấm mỏm mẹ mày,3,0,0,0,0
5291,bọn chống cộng già sợ chết,3,3,0,0,0
5292,phan thị mỹ dung đi địt mẹ,2,0,0,0,0
5293,còn hoc,3,0,0,0,0
5294,thang ngu la co gi,3,0,0,0,0
5295,chị hiếu mắc cuoi thiet,1,0,0,0,0
5296,đang đẹp nhiên 23,0,0,0,0,0
5297,tuyệt chủng rồi .,1,1,0,0,0
5298,trông thầy bê đi vờ cờ lờ : ) ) ),2,2,0,0,0
5299,chửi nể nang chứ . đkm tao báo công an bắt chết cụ mày . phạt mày 5 trời bây giờ .,3,2,0,0,0
5300,song doi ta dam dám thẳng thắn . con mấy mượn danh đạo danh đời đồ giả 1so đông cứt đầu . mấy di ma soi moi ta 2019 tập lam di .,3,3,0,0,0
5301,mua mua ạ .,1,1,0,0,0
5302,con cháu bec đảng cộng sảng quang vinh muôn năm ...🤣🤣🤣,0,0,0,0,3
5303,mỏ lồn linh cá lóc,3,0,0,0,0
5304,thằng chủ chó lũ chó bắt giam thả . ad lắm thông vụ chia sẻ gấp !,3,0,0,0,0
5305,nam mo di da phat,0,0,0,0,0
5306,杰张 liên quan đéo trù kcos lỗ đít,2,0,0,0,0
5307,chủ thẩm mỹ đẹp trai,1,1,0,0,0
5308,tao thằng lâm thồn sủa xoá comment : ) ) ) ),3,0,0,0,0
