,content,individual,groups,religion/creed,race/ethnicity,politics
3443,"thằng thò luồn gầm bàn dollar chệt , bởi mấy thằng an ninh sân bây chệt đỏ chửi mặt câm hến ...",3,3,0,0,0
3444,"đm biểu tình rầm rầm đòi mỹ cút okinawa kìa nhật chất đéo mỹ , mạnh 1 tí đòi ánh đại đông soi rọi dân tộc man di chả buồi mỹ ban phát dân chủ cả , có đánh thua nhục chục năm , bây xe tăng , máy bây hệ 5 , tàu sân bây núp bóng tàu chở trực thăng đóng ầm ầm kia , chờ mỹ cút vinh quang nhật chiếu rọi 5 trâu",0,0,0,3,3
3445,vấn đề sức quan ngại,0,1,0,0,0
3446,đéo liu liu,0,0,0,0,0
3447,cứ tưởng minh hiếu phụ nữ,1,0,0,0,0
3448,con ho ly tinh tha thu duoc,3,0,0,0,0
3449,chị gái,1,0,0,0,0
3450,hán hoá,0,0,0,0,0
3451,tiên tri vũ trụ trần đần đại ngu .,3,0,0,0,0
3452,13 hàng hả . thời gian 10 ngắn,1,1,0,0,0
3453,đéo = ) ) ) ) ) ) ) ),2,0,0,0,0
3454,nó kệ mẹ đi,2,2,0,0,0
3455,ảnh trái độ đi phẫu thuật thẩm mĩ,1,0,0,0,0
3456,nhìn bóng lải 🤣,0,0,0,0,0
3457,tiệp khả năng trở thành 1 đàn ho,1,0,0,0,0
3458,"vờ cờ lờ luôn , địt mẹ 2 giọt",0,0,0,0,0
3459,đéo,0,0,0,0,0
3460,quan chức lương ta thôi . nhưng quan toàn lầu xe hơi . lạ .,1,1,0,0,0
3461,đúng trẻ trải đời,0,0,0,0,0
3462,con bóng chúa ma ám in bv,3,3,0,0,0
3463,thu hà mẹ chả lẽ,1,0,0,0,0
3464,tii đô trượt phát nào ... hai mắt dính hai trứng vịt lộn,1,0,0,0,0
3465,hơn gà trống : ( (,1,0,0,0,0
3466,bạn não ???,3,0,0,0,0
3467,"lý băng băng phạm băng băng 2 diễn viên trung quốc ủng hộ đường lưỡi bò đoạn . có gương mặt tui 2 huỳnh hiểu minh , mấy kia may mặt : yaoming :",2,2,0,2,0
3468,lạc quan toàn dân thức chắn,1,1,0,0,0
3469,linh chi co,1,0,0,0,0
3470,nguyễn quốc an thầy áp lực mấy tụi,1,0,0,0,0
3471,h ngưa niê kdăm ta đăng hôm hôm vô phán zz,1,1,0,0,0
3472,bà hỗn xạo,1,0,0,0,0
3473,đỉnh,1,1,0,0,0
3474,giốg ha ha,1,1,0,0,0
3475,like 10 chất liek đầu buồi,0,0,0,0,0
3476,nứng nứng,2,2,0,0,0
3477,quan bụng to trống . còn dân ốm yếu nuôi tụi,0,3,0,0,0
3478,"linh chi cưng , dzô ủng hộ ❤️",1,0,0,0,0
3479,tập cặn bã :,3,0,0,0,0
3480,mà công xấu xấu nết thiệt . ta gọi xấu,2,0,0,0,0
3481,huyền khánh phùng bố hồi phết,1,0,0,0,0
3482,chắc tồn bao cố gắng vét,3,3,0,0,0
3483,câu chứng tỏ trần dần suốt yêu,1,0,0,0,0
3484,cô minh hiếu thời mày đường bóng đồng tháp dồ giả,3,0,0,0,0
3485,chẳng lẽ kêu dân nhắn .. lỗi thủ tướng lụt điện thoại đừng nhắn đễ giàu mạng,1,1,0,0,0
3486,đm thằng chủ đề fanpage thánh tổ lái kiểu đéo đc.phi lửa mõm lái trên đường bom nổ chết mẹ mày đấy .,3,3,0,0,0
3487,thứ ngu mày tg ... đi học lớp mẫu giáo đi,3,0,0,0,0
3488,cang sem cang tuc moi phai su no moi duoc,0,0,0,0,0
3489,nhàn lê lắm,1,1,0,0,0
3490,có cọp đo buồn lắm,1,1,0,0,0
3491,"chị , tham mỹ viện ???",1,0,0,0,0
3492,tao ghé đái 1 bãi,0,0,0,0,0
3493,không đái hạn hán,2,0,0,0,0
3494,hayato gaming 🤪,1,1,0,0,0
3495,"vũ khắc tiệp-kẻ chân dài , đầu ngắn ?",3,0,0,0,0
3496,đéo thèm = ) ),0,0,0,0,0
3497,tran manh tiền tán hoàng đế . cá rô,1,0,0,0,0
3498,đây fir đéo phả phận ngu phai,3,3,0,0,0
3499,quà tặng rọi béo tết = ) ),1,1,0,0,0
3500,vãi đớp,1,0,0,0,0
3501,dm !,2,2,0,0,0
3502,cái đờ mờ : ( ( (,0,0,0,0,0
3503,cẩn thận giờ !,1,1,0,0,0
3504,truyền thống văn hoá đẹp thời hòn đái viễn đông,0,0,0,3,0
3505,anh ba,1,0,0,0,0
3506,"nhnn , thằng son đổi usd tiền việt kìa . dân đổi 100usd đè phạt 90tr , thằng cán đổi mấy triệu usd xe chở tiền lùi tận cửa phòng ... pháp luật phân biệt đối xử vờ cờ lờ",0,0,0,0,3
3507,trung nút vàng bá dơ,2,0,0,0,0
3508,duyên suk chả liên quan ảnh đại diện nữ sát thử thần tượng,1,0,0,0,0
3509,cái admin việt nam kiểm soát giá,1,0,0,1,0
3510,nhìn đập trận mồm lũ,1,1,0,0,0
3511,thằng ad đọc kỹ rồi hãy phán ! ad mà làm ăn thua cả con chó ! về bốc cứt ăn đi,3,0,0,0,0
3512,"viết hay , làm đọc bọn cơm sườn rợ .",0,3,0,0,3
3513,vãi lồn,2,2,0,0,0
3514,ngu đi rọi béo,3,0,0,0,0
3515,bts cặc,0,3,0,0,0
3516,mấy thằng máu,1,1,0,0,0
3517,cái khốn nạn công lý quốc gia cả.vô luân vô pháp,3,0,0,0,0
3518,suốt đi chó mỹ đá dập mu 2 đi đái sợ nhức,3,0,0,1,0
3519,"thế thôn xóm "" ăn lai 1.0 rùi "" , nhân thôn , phường , chi hội , hội , quận , tỉnh thành , trung ương .... ôi thối fat tởm thật .",0,0,0,0,2
3520,nói sai văn phạm câu cú chung !,1,1,0,0,0
3521,nc dạy,1,0,0,0,0
3522,thế phù thuỷ nam nhỉ,1,1,0,0,0
3523,ấu my thằng khốn nạn,1,0,0,0,0
3524,"làm đéo đừng ta nhắc việt nam gắn "" ăn cắp "" : ) )",1,1,0,1,0
3525,cái môi bad tả . chỉnh sửa ghê vãi lồn,2,0,0,0,0
3526,những kẻ cướp bênh vực trộm đêm,0,3,0,0,0
3527,yêu quá .♥️♥️♥️♥️♥️,1,1,0,0,0
3528,bùi hữu tiến,0,0,0,0,0
3529,mặc rtx 2080 rx580 .,1,1,0,0,0
3530,con mẹ mày linh cá lóc,3,0,0,0,0
3531,bảo dan tri thap,3,3,0,3,0
3532,3 vàng ngọc 2 viên ngọc gia bảo,3,0,0,0,0
3533,"thằng vẹo lúc bố nó địt mẹ nó thì mẹ nó nghẹo cổ gối vì phê , thế là đẻ nó cũng vẹo cổ theo . đứng vẹo , ngồi vẹo , lãnh đạo đường lối vẹo",3,3,0,0,2
3534,vũ khấc tiệp,3,1,0,0,0
3535,du học sinh úc đâí 🤣🤣,1,1,0,0,0
3536,dạo mỹ an toàn . sao súng tiền tri,1,1,0,0,0
3537,bảo vệ chia rồi . còn lãnh đạo trường cố giấu !,3,3,0,0,0
3538,thôi ồn im mẹ mồm đi,2,0,0,0,0
3539,học trò lồn,3,0,0,0,0
3540,đúng dần tầm ngưu . ăn phỡn bệnh quê hương tổ quốc,3,3,0,0,0
3541,đúng r . cho phép c.nó c.nó xả thải mồm chứ . lũ chó chết sống,0,3,0,0,3
3542,hoang mang,0,0,0,0,0
3543,call me ppoong mày que hả ? t sao ? phản động chả lẻ tôn trọng sao .,3,0,0,0,0
3544,làm ruồi bu ... diễn đéo sâu !,1,0,0,0,0
3545,mệt chả buồn giải,1,1,0,0,0
3546,hi my chi chi dep chi de thuong,1,0,0,0,0
3547,là ghép đấy,0,0,0,0,0
3548,khi game sát nhân đối thủ ló mặt giết,1,1,0,0,0
3549,kiểu sống đánh úp hồi chiến tranh,0,0,0,0,2
3550,mày chửi đi admin . sủa sủa kinh lắm,3,0,0,0,0
3551,cường học annd rồi . địt mẹ đám côn đồ tụi mày sai lũ lảnh đạo,3,3,0,0,3
3552,"nam đặng đời , lồn mẹ đéo lồn vui",2,0,0,0,0
3553,"chuyện bình cân đường hộp sữa thiên đường này.các vị ác độc lắm à.chưa đâu , nó quý vị kìa.không bất thủ đoạn nào , ăn gì.ăn xương máu , trên đầu trời",0,2,0,2,0
3554,trung chó,3,0,0,0,0
3555,ghép nhạc ghê vậy= ) ),0,0,0,0,0
3556,thu ngân lẩu phan,1,0,0,0,0
3557,12:58 uýnh dỏ cho ...????!!!!,0,0,0,0,0
3558,"ơ địt mẹ vj chon lồn sủa câu ngu ngục vờ cờ lờ = ) ) ) mục đích ca sĩ khán giả , thưởng thức . và khán giả quyền nhân xét sảng phẩm ? lại mấy giới hâm mộ trẻ trâu tre",3,0,0,0,0
3559,ai thằng dương dương đi bây . thấy sủa thương ghê á .,3,0,0,0,0
3560,yêu thầy giấu bé : ) ),1,0,0,0,0
3561,hay thầy ưiiii,1,0,0,0,0
3562,đầu trận hùng hổ vãi đái,0,1,0,0,0
3563,chui,1,0,0,0,0
3564,toàn chó đàn,3,3,0,0,0
3565,đm chuẩn đi học tiếng tàu,0,0,0,0,0
3566,chui du da chi khau nghiep nhe rui ke le rui chui ha,3,0,0,0,0
3567,"dlv à ??: "" phản đôôộoong !-",1,3,0,0,0
3568,chán vãi lồn,2,0,0,0,0
3569,tụi đéo nịnh tụi thương tánh chân thật . mình cặc mày,3,2,0,0,0
3570,mày thay đổi khoá mõm khoá mày,2,0,0,0,0
3571,dung sl 3,3,0,0,0,0
3572,sex nắc sắc nét : ) ),2,2,0,0,0
3573,trần nhật uống milo im mẹ mồm : ) ) ) ) ) ) ) ) ) ),3,3,0,3,0
3574,điểm danh đi,1,1,0,0,0
3575,noi tam tu bi.ma cai mo chui um xum.ve suy nghi lai di nghe chi 3 . y lon anh 3,1,1,0,0,0
3576,rãnh đít đây .,0,0,0,0,0
3577,mục đích đụ mẹ cộng sản,0,3,0,0,3
3578,mai hùng king bẻ cổ !,2,0,0,2,0
3579,đừng trẻ tiền ủ rũ,0,0,0,0,0
3580,nói xóc óc,0,0,0,0,0
3581,lại thằng óc tôm .,3,0,0,0,0
3582,dơ vờ cờ lờ,0,0,0,0,0
3583,anh sinh viên nghèo hải phòng con điếm già sa đéc !,3,0,0,0,0
3584,hợp lí ưiiiiiii,1,1,0,0,0
3585,"đang game mua hàu tặng bút e ! dùng nợ vợ nhé . ch ! ch khoẻ , ch ! ch phê , đi mê tối ngày !!!",2,0,0,0,0
3586,"cai lồn me tui may đi , tui mày nhiên ki nv , , địt mẹ tui mày",3,3,0,0,0
3587,vũ khắc hoàng tui chùm râu,1,0,0,0,0
3588,sướng tiên,1,1,0,0,0
3589,kiểu toang,0,0,0,0,0
3590,bảo vệ thằng tiền nhé . hị hị,1,0,0,0,0
3591,hang vu đú trend roài = ) ),1,0,0,0,0
3592,ý thức đéo ruồi,1,0,0,0,0
3593,địt cụ dân chở thời đồ đá rồi ? như đỡ sử dụng phương tiện ? địt mẹ thằng luật lồn,3,3,0,0,3
3594,lê trung đức thảo uyên bữa rảnh 3 vô quán điện tử video reaction vầy mau nổi,1,1,0,0,0
3595,từ mấy comment cực kì lồn đấy ngó comment buồn thực,1,1,0,0,0
3596,lê việt hùng anh hoàng nhẹ lương 2 bờ,1,0,0,0,0
3597,biết . không cầu sg chết mẹ☻,2,2,0,0,0
3598,thằng admin fanpage óc chó,3,0,0,0,0
3599,nhớ mẹ êy,1,0,0,0,0
3600,chúng đi học,0,1,0,0,0
3601,thanh trẻ trâu địt mẹ : ) ),2,0,0,0,0
3602,bố mày mac !,3,0,0,0,0
3603,"comment loãng comment nhảm comment vãi lồn ấy , thể 1,2 bình luận vui rác quạu vãi lồn",3,3,0,0,0
3604,con ruồi đàn : ) ) ) ) ),3,3,0,0,0
3605,không dân thoát cai trị,0,3,0,3,3
3606,lolzzzz,2,2,0,0,0
3607,corona thức hả,3,0,0,0,0
3608,abe vô địch abe vô đối mãi yêu abe,1,0,0,0,0
3609,nguyễn thuận phát ngôn suy chủ trạng thái gì ... thì chửi thằng ngu : ) ),3,0,0,0,0
3610,họ mù !!! tiền che hàng điếm đi quan thiểu năng,3,3,0,0,0
3611,thì dân toàn mặc áo cờ tổ quốc đi đòi đất đòi mà ? chắc doạ dân hn biểu tình,0,3,0,0,0
3612,thấy comment buồn lây,1,1,0,0,0
3613,1 đứng tất kẻ đứng gió thổi chiều ta bây chiều,1,3,0,0,0
3614,mưa gió nhhir đéo họp,0,0,0,0,0
3615,chị chửi cứu nhân độ thế🤣🤣,2,2,0,0,0
3616,nhây thực ha ha,1,0,0,0,0
3617,ôi địt mẹ địt háng đọc comment cứt,3,3,0,0,0
3618,"thua cai hon cai khac , tham nhung , quan lieu , yêu sach , hiep dap dan nuoc việt nam 1 ...",0,3,0,0,3
3619,học bar ?,1,1,0,0,0
3620,quốc đạt đi xác đấy : ) ) ),1,0,0,0,0
3621,"giác đi , thành phố hcm , giết sg",0,0,0,3,0
3622,"lão già mắt rôi à , 2022 quoay đầu bờ , đồ dở đường đi . võ đánh gà tụt lông .",3,0,0,0,0
3623,ôi đàn ngu hại hại dân .... giau thi kêu bố mày xung tiền vao công quỷ phòng chóng tác hại tán mày đi mặt lồn,3,0,0,2,0
3624,"hoàng công hiếu lỗi đa sống lol , đa",3,3,0,0,0
3625,"mày phim nó , liền "" trưng dụng thiết kỹ thuật "" mày . nó xoá cảnh vòi tiền luật mày nãy giờ . hiểu thằng ngu",3,0,0,0,0
3626,cái lồn mẹ cười ia,0,0,0,0,0
3627,"nể mấy cầm cờ thật , dở hơi nể hình ảnh mâu thuẫn độ quốc gia ( khủng bố chống khủng bố , rốt cục đéo khủng bố thực sự )",3,3,0,0,0
3628,"có kẻ vĩ cuồng , dọn cỗ quan tài đẹp nhất , lăng mộ hàng ngàn hecta , lăng tẩm lộng lẫy . chúng quên rằng , thời , đời phỉ nhổ chúng , cháu dòng nhục . tượng đài thực muôn đời nhân dân dựng kính nhớ .",3,3,0,0,0
3629,ba mat dai lồn an tuc tiêu ho gi,3,0,0,0,0
3630,tiền ta gửi ủng hộ .,2,2,0,0,0
3631,kể nắp bồn cầu đái nhẹ nhàng lịch thôi . đm rớt giọt mép bồn cầu tức nhức nách,0,0,0,0,0
3632,@ tiktok official đầu nhiên nhắc ... chó,1,0,0,0,0
3633,lúc đầu tinh la gai hoàn hảo,1,0,0,0,0
3634,nguyễn công viễn cẩn thận,1,0,0,0,0
3635,hong son tran thể bấm nút unlike đéo cảm thông : ) ) ),2,0,0,0,0
3636,chẳng đẹp chỗ,1,1,0,0,0
3637,ung thư tuỷ mẹ,0,0,0,0,0
3638,chia cai trị,1,1,0,0,0
3639,thuy anh mày ảnh lớp không ??? t bắt trend,1,0,0,0,0
3640,mat đẹp,1,1,0,0,0
3641,pr tộc trưởng,2,0,0,0,0
3642,chị vàng ngọc nọc mọc háng hai trái dâu lủng lẳng . bệnh lắm đồ bóng khùng.nói khùng điên rồi .,3,0,0,0,0
3643,chi khac moi co lồn cát khong,0,0,0,0,0
3644,tuổi trẻ trải đời ...... phong quần què v ...,3,3,0,0,0
3645,chào minh hiếu lam khấm giúp mượng dốn jam cám ơn,1,0,0,0,0
3646,con bóng bóng . con chó suốt đời chó ..,3,0,0,0,0
3647,gáy,1,1,0,0,0
3648,"cai mon vo . 5 ong luc to , hoc vao tao hoa nhap ma , cam sung ban dung dich , cam giao chat cung dut.ong tran dan , tap vo cong khoe den bây gan het rang .",3,0,0,0,0
3649,cả sư đoàn ưii : v,1,1,0,0,0
3650,"công núi thái sơn , nghĩa mẹ chảy ra , rảnh phụ mẹ giúp cha , cực kì thuyết phục mả mày = ) ) ) ) )",0,3,0,0,0
3651,súc vật ???,3,3,0,0,0
3652,"nguyên nhân chỉnh sửa chữ bố xạo nhầm nhầm , số xáo trộn thời gian vô ích , gọi ruồi bu , suy độc tài kẻ cắp thời gian xạo gốc búa liềm ám dân tộc , triệu hồi hitler sống dậy ...",3,3,0,0,3
3653,có đĩ thả thính hôn,2,2,0,0,0
3654,diệu hằng : ) ) ) ),1,0,0,0,0
3655,chu gia bảo phúc lao động phép vô thời hạn lương bây : ) ) ) ),0,0,0,0,0
3656,"lâm quốc huy đại học , 3 coi chừng thầy nứng : ) )",3,3,0,0,0
3657,"trần huỳnh như buồn nha , đang busss cuuu nhiên buồn xong khóc ròng rã",2,0,0,0,0
3658,"trước quân vô lại , trộm cướp núp lồn chứ ? ai ngờ nhiễu nhương trộm cướp công khai còn ...... thì núp chó .",0,0,0,0,0
3659,tp hồ chí minh thi nhật ha nội thi trung quoc,0,0,0,0,0
3660,made in việt nam,0,0,0,1,0
3661,thành triều tiên đông nam mẹ lảnh đạo tài tình suốt đảng cơm sườn .,0,0,0,3,3
3662,"ad nói đúng , còn những thằng phản bác ở toàn là lũ vô học nói làm đéo gì",0,3,0,0,0
3663,đm mấy nhật ký yêu tôn vinh thần tượng : ) ) ) ) ),0,2,0,0,0
3664,"thấy sinh xứ câu trừng mắt chửi mc : phản động , phản động . rồi lượt bgk : đồ que",2,0,0,0,2
3665,"con thằng don nguyễn diễn viên hài bắt hả ? tụi kết hợp hàng giả lũng đoạn thị trường , lừa đảo tiêu dùng . làm uy tín vn . đề nghị công an bắt bọn này . ai đồng tiếng . bọn bọn lừa đảo tội phạm kinh tế",3,3,0,0,0
3666,bao xưa ? chúng ta ơn lịch sử suốt thời 3 đánh nam hán sông bạch đằng.đừng bây dám gọi.chúc bác lượng an toàn !,1,0,0,1,0
3667,dành trai dam dang hàu biển ob,1,1,0,0,0
3668,thầy xạo lồn hả thầy,3,0,0,0,0
3669,thấy người ta làm việc tốt thì dè biểu chúng nó bằng súc vật,1,3,0,0,0
3670,nguyễn minh thừa ngủ mày,1,0,0,0,0
3671,toang toang = ) ),1,1,0,0,0
3672,con điên gan gan comment ta . bình luận,3,0,0,0,0
3673,bạn trẻ account admin hả : ) ) chửi admin chửi mày kệ mẹ đi,2,2,0,0,0
3674,k yêu hả : ) ),1,1,0,0,0
3675,tùng hỏng : ) ) ) ),1,0,0,0,0
3676,abe sonic,1,0,0,0,0
3677,xạo lồn mày bú lồn nhiều quá ngáo hả thằng chó,3,0,0,0,0
3678,"dư luận viên lũ não hơi tranh chấp tụi đó , tụi lòi ngu liền nói , sợ ta ngu : ) )",3,3,0,0,0
3679,"tú said : "" lồn nè ba "" .",3,0,0,0,0
3680,❤,0,0,0,0,0
3681,đệt mẹ mày,2,2,0,0,0
3682,nhai chán hả thằng ad ?,2,0,0,0,0
3683,cất mắt lé đi hiếu,3,0,0,0,0
3684,đăng ký,1,1,0,0,0
3685,hài thách thức danh hài nhảm htv nhiều .. tiec duyên va tiec zien,1,1,0,0,0
3686,bê đi,1,1,0,0,0
3687,có link mấy,0,1,0,0,0
3688,thầy cởi quần thịt,2,2,0,0,0
3689,kim hàng kèo thơm mày kkk,1,0,0,0,0
3690,sợ : ) ) ),1,1,0,0,0
3691,xác giật tit câu view ? một cái ảnh,1,1,0,0,0
3692,nhin trâu yêu quá ?,1,0,0,0,0
3693,đẹp trai thầy đéo mua ?,2,0,0,0,0
3694,kkkk...iu đụ ..,2,2,0,0,0
3695,bộ trưởng quốc phòng hèn ls việt nam,3,0,0,0,2
3696,hồ nguyễn quốc phú mấy thằng đầu buồi báo cáo mẹ báo cáo : ) ),3,3,0,0,0
3697,đừng trù gam thầy ?,1,0,0,0,0
3698,mày cờ hó oách sờ lách câu view vũ tiệp,3,0,0,0,0
3699,giống mấy trại thương điên nghịch kiến . nhưng nghịch alone,1,1,0,0,0
3700,nhìn mặt đẹp gái xấu này .,3,0,0,0,0
3701,khánh nguyễn ghê,1,0,0,0,0
3702,việt nam luật mẹ rừng rồi !!!,0,0,0,3,2
3703,sale cặc,0,0,0,0,0
3704,cái thần này.gió chieu nao . che chiei đo.khau ngiep.chet thai,3,0,0,0,0
3705,nguyễn thị hương giàu báo giúp,3,0,0,0,0
3706,vấn đề chế độ thôi .,0,0,0,0,1
3707,tai tai trâu mắt mù mặc kệ,3,0,0,0,0
3708,địt mẹ mày,3,0,0,0,0
3709,giáo án dạy thầy,1,1,0,0,0
3710,"biết đây , an phúc cát bụi !",1,1,0,0,0
3711,sơn tùng yên ổn nhé . ai nghi ngờ ly rồi . k bận lắm đỡ sợ,1,0,0,0,0
3712,xạo lồn hk vui ta hk xạo lồn,0,0,0,0,0
3713,đưa kiểu mai đập,3,0,0,0,0
3714,thanh trẻ trâu địt mẹ : ) ) ) ),3,0,0,0,0
3715,"xạo lồn , thèm chém chết mẹ",3,3,0,0,0
3716,đcm game lồn cay vãi như quỳnh mua máy tải,2,0,0,0,0
3717,đức mạnh cứng lồn mẹ mày,2,0,0,0,0
3718,vãi lồn,2,2,0,0,0
3719,quản trị viên đi gái tống : ) ),2,2,0,0,0
3720,địt mẹ tao - sói said,2,0,0,0,0
3721,hay lắm bro ?,0,0,0,0,0
3722,anh lồnnnn giỏi giỏi bốc phéttt tiệp : ) ) ),3,0,0,0,0
3723,lưu bảo toàn đọc hại não vờ cờ lờ,2,0,0,0,0
3724,thằng trung cặc to lắm,2,0,0,0,0
3725,cực kỳ thuyết phục : ) ),1,1,0,0,0
3726,sống lồn,1,0,0,0,0
3727,ba de ha gi,1,1,0,0,0
3728,"tin vui , đang công san việt nam bi nhiêm virus corona chêt gân hêt rôi hahaha",0,0,0,0,3
3729,thối nát r !!!!!!!!!!!!,0,0,0,0,0
3730,8 triệu,1,1,0,0,0
3731,nguyễn văn tường mẹ luốn,2,0,0,0,0
3732,b52 nứng b52 đi,2,0,0,0,0
3733,thảo đào văn giàu đi công gì.tay não.lướt facebook gắn não vô,3,0,0,0,0
3734,ai bắc đài loan xử đánh mỏ sưng chửi,3,0,0,0,0
3735,đcmm admin,3,0,0,0,0
3736,con c.a nhổ nuoc bọt voi danh dan lỗi song huề,3,3,0,0,0
3737,"có chữ đọc ơn , , , đúng lũ khốn nạn , , , , đề nghị đổi chữ thằng giáo sư đầu buồi sữ dụng , , , , , , , đã tôn thờ hai thằng mũi lõ mắt xanh khổ bao dân tộc giới , , , , dân việt nam cục phân bón tôn thờ mẹ",3,3,0,0,0
3738,nhìn mặt ngu bò,0,0,0,0,0
3739,lanh dao dang phat bieu coi la quan quan phat bieu ngu nhat day ma,0,3,0,0,0
3740,sàm xàm xàm xàm,0,0,0,0,0
3741,hề già,2,0,0,0,0
3742,khóc cak : ) ),2,2,0,0,0
3743,vie nguyễn thoáng hình dáng hà,1,0,0,0,0
3744,nghĩ chán🤣,1,1,0,0,0
3745,nuôi kiểu tóc combo,1,1,0,0,0
3746,tởm ...........,0,0,0,0,0
3747,mày cặc tiên tri,3,0,0,0,0
3748,trời tui cười chết,1,1,0,0,0
3749,ý thức kết sánh rác rưởi luôn,3,3,0,0,0
3750,vu quynh huong,1,0,0,0,0
3751,huyền khánh phùng huyền béo,1,0,0,0,0
3752,đéo tham nhũng,0,0,0,0,2
3753,bố yêu đẹp trai lắm tim tym❤️,1,0,0,0,0
3754,bar cứu tú : v,1,1,0,0,0
3755,hóng,1,0,0,0,0
3756,long nguyen : ) ) ) câm,2,0,0,0,0
3757,nhi lai hồi chiều : ) ) ) ) ) ) ),1,0,0,0,0
3758,hải long leito cười vãi lồn,2,0,0,0,0
3759,cái động lực thắng,1,0,0,0,0
3760,bê đi dơ,3,0,0,0,0
3761,"k game , phim , nhạc thể ngủ mớ hỗn độn cảm giác",1,1,0,0,0
3762,đéo trái đất,2,0,0,0,0
3763,giang duy lu xu bu nao ?,1,0,0,0,0
3764,"xem 1/3 toàn đạo lý , chả đéo bổ ích",3,3,0,0,0
3765,gi ke kim liệu mẹ rat vui,1,0,0,0,0
3766,tôi thích chú p . anh giúp đỡ ngèo . còn dmcs . đéo cặc toàn màu,1,0,0,0,3
3767,"cảm ơn sư.những # thì   , thà lang thang trung tâm bt quỷ đội lốt hội oh dâm",3,3,2,0,0
3768,toàn giàu sang..ko bao bóng cặc,3,3,0,0,0
3769,"kiêu bò đỏ đồng bọn bò đỏ báo cáo app airvisual hn nhiễm , no",0,3,0,0,0
